PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-10-08T17:00:00Z,2021-10-08T16:00:00Z,PT60M,20.9,91,52.2,15.0,0,0,0,0,24.0,68.7,0.0,985.2,41,1.1,98,0.1
2021-10-08T18:00:00Z,2021-10-08T17:00:00Z,PT60M,20.4,82,35.5,15.2,0,0,0,0,24.7,71.8,0.0,985.5,66,0.8,110,0.1
2021-10-08T19:00:00Z,2021-10-08T18:00:00Z,PT60M,20.2,72,0.2,15.1,0,0,0,0,25.3,72.6,0.0,985.7,99,0.7,122,0.1
2021-10-08T20:00:00Z,2021-10-08T19:00:00Z,PT60M,20.1,59,0.0,14.9,0,0,0,0,25.4,72.2,0.0,985.8,131,0.7,133,0.1
2021-10-08T21:00:00Z,2021-10-08T20:00:00Z,PT60M,19.9,42,0.0,14.6,0,0,0,0,24.8,71.4,0.0,985.8,149,0.9,143,0.1
2021-10-08T22:00:00Z,2021-10-08T21:00:00Z,PT60M,19.8,18,0.0,14.3,0,0,0,0,24.2,70.5,0.0,985.6,164,1.3,149,0.1
2021-10-08T23:00:00Z,2021-10-08T22:00:00Z,PT60M,19.7,-12,1.6,14.0,0,0,0,0,23.6,69.7,0.0,985.4,176,1.6,149,0.1
2021-10-09T00:00:00Z,2021-10-08T23:00:00Z,PT60M,19.4,-37,0.0,13.8,0,0,0,0,23.2,69.8,0.0,985.2,180,1.5,144,0.1
2021-10-09T01:00:00Z,2021-10-09T00:00:00Z,PT60M,19.2,-56,0.0,13.7,0,0,0,0,22.9,70.7,0.0,985.0,182,1.4,135,0.1
2021-10-09T02:00:00Z,2021-10-09T01:00:00Z,PT60M,19.0,-70,0.0,13.7,0,0,0,0,23.0,71.7,0.0,984.8,193,1.3,125,0.1
2021-10-09T03:00:00Z,2021-10-09T02:00:00Z,PT60M,18.8,-80,1.2,13.7,0,0,0,0,23.0,72.4,0.0,984.9,204,1.3,113,0.1
2021-10-09T04:00:00Z,2021-10-09T03:00:00Z,PT60M,18.7,-89,0.0,13.6,0,0,0,0,22.9,72.2,0.0,985.1,214,1.3,101,0.1
2021-10-09T05:00:00Z,2021-10-09T04:00:00Z,PT60M,19.0,-98,4.1,13.3,17,33,4,21,23.1,69.9,0.0,985.4,216,1.3,88,0.1
2021-10-09T06:00:00Z,2021-10-09T05:00:00Z,PT60M,20.2,-107,0.1,13.2,63,462,113,177,22.9,64.0,0.0,985.9,206,1.4,77,0.1
2021-10-09T07:00:00Z,2021-10-09T06:00:00Z,PT60M,21.9,-118,0.0,13.1,92,664,280,372,22.6,57.3,0.0,986.5,199,1.2,65,0.1
2021-10-09T08:00:00Z,2021-10-09T07:00:00Z,PT60M,23.3,-130,0.0,12.8,109,761,436,544,22.9,51.6,0.0,986.8,206,0.8,55,0.1
2021-10-09T09:00:00Z,2021-10-09T08:00:00Z,PT60M,24.5,-146,0.0,12.5,118,810,553,671,23.3,47.1,0.0,986.9,267,0.3,47,0.1
2021-10-09T10:00:00Z,2021-10-09T09:00:00Z,PT60M,25.1,-167,0.0,12.5,121,836,620,741,23.7,45.4,0.0,986.8,3,1.0,42,0.1
2021-10-09T11:00:00Z,2021-10-09T10:00:00Z,PT60M,25.2,171,0.0,12.8,121,837,625,746,24.1,46.3,0.0,986.6,13,2.0,42,0.1
2021-10-09T12:00:00Z,2021-10-09T11:00:00Z,PT60M,24.9,150,3.0,13.4,155,731,513,668,24.6,48.7,0.0,986.5,18,2.6,46,0.1
2021-10-09T13:00:00Z,2021-10-09T12:00:00Z,PT60M,24.5,133,5.8,14.1,176,610,359,534,25.1,52.3,0.0,986.6,24,3.3,53,0.1
2021-10-09T14:00:00Z,2021-10-09T13:00:00Z,PT60M,23.8,120,0.0,14.8,96,680,308,405,25.7,57.1,0.0,986.7,30,3.4,63,0.1
2021-10-09T15:00:00Z,2021-10-09T14:00:00Z,PT60M,22.8,109,0.0,15.4,70,509,142,212,25.9,62.8,0.0,986.9,34,3.0,74,0.1
2021-10-09T16:00:00Z,2021-10-09T15:00:00Z,PT60M,21.6,100,17.5,16.0,23,125,17,40,25.9,70.3,0.0,987.1,38,2.3,86,0.1
2021-10-09T17:00:00Z,2021-10-09T16:00:00Z,PT60M,20.6,91,6.7,16.4,0,0,0,0,25.8,76.8,0.0,987.4,47,1.8,98,0.1
2021-10-09T18:00:00Z,2021-10-09T17:00:00Z,PT60M,20.2,82,0.0,16.3,0,0,0,0,25.3,78.5,0.0,987.8,65,1.3,110,0.1
2021-10-09T19:00:00Z,2021-10-09T18:00:00Z,PT60M,20.0,72,0.0,16.1,0,0,0,0,24.7,78.2,0.0,988.1,91,0.9,122,0.1
2021-10-09T20:00:00Z,2021-10-09T19:00:00Z,PT60M,19.8,60,0.0,15.8,0,0,0,0,24.3,77.6,0.0,988.3,123,0.8,134,0.1
2021-10-09T21:00:00Z,2021-10-09T20:00:00Z,PT60M,19.8,42,0.0,15.4,0,0,0,0,24.2,75.9,0.0,988.3,145,1.0,143,0.1
2021-10-09T22:00:00Z,2021-10-09T21:00:00Z,PT60M,19.8,18,0.0,15.0,0,0,0,0,24.2,73.8,0.0,988.2,154,1.1,149,0.1
2021-10-09T23:00:00Z,2021-10-09T22:00:00Z,PT60M,19.7,-12,0.0,14.5,0,0,0,0,24.6,72.1,0.0,988.0,153,1.3,150,0.1
2021-10-10T00:00:00Z,2021-10-09T23:00:00Z,PT60M,19.6,-38,0.0,14.1,0,0,0,0,25.1,70.5,0.0,987.7,150,1.3,145,0.1
2021-10-10T01:00:00Z,2021-10-10T00:00:00Z,PT60M,19.6,-57,0.0,13.8,0,0,0,0,25.3,69.1,0.0,987.4,148,1.3,136,0.1
2021-10-10T02:00:00Z,2021-10-10T01:00:00Z,PT60M,19.5,-70,0.0,13.5,0,0,0,0,25.4,68.4,0.0,987.1,145,1.2,125,0.1
2021-10-10T03:00:00Z,2021-10-10T02:00:00Z,PT60M,19.4,-81,0.0,13.4,0,0,0,0,25.6,68.1,0.0,987.1,142,1.3,113,0.1
2021-10-10T04:00:00Z,2021-10-10T03:00:00Z,PT60M,19.3,-90,0.0,13.2,0,0,0,0,25.6,67.7,0.0,987.0,142,1.3,101,0.1
2021-10-10T05:00:00Z,2021-10-10T04:00:00Z,PT60M,19.6,-98,5.2,13.1,17,9,1,18,25.6,66.0,0.0,987.2,145,1.2,89,0.1
2021-10-10T06:00:00Z,2021-10-10T05:00:00Z,PT60M,20.7,-108,5.1,13.0,77,320,84,161,25.2,61.1,0.0,987.5,137,1.4,77,0.1
2021-10-10T07:00:00Z,2021-10-10T06:00:00Z,PT60M,22.3,-118,0.0,12.8,105,606,253,358,24.7,54.7,0.0,987.7,129,1.6,65,0.1
2021-10-10T08:00:00Z,2021-10-10T07:00:00Z,PT60M,23.6,-131,0.0,12.8,128,703,400,528,25.0,50.7,0.0,988.0,107,1.0,55,0.1
2021-10-10T09:00:00Z,2021-10-10T08:00:00Z,PT60M,24.4,-147,0.0,13.1,142,753,510,653,25.7,49.4,0.0,988.2,59,1.1,47,0.1
2021-10-10T10:00:00Z,2021-10-10T09:00:00Z,PT60M,24.9,-167,0.0,13.4,141,791,583,724,26.1,48.9,0.0,988.3,53,1.5,42,0.1
2021-10-10T11:00:00Z,2021-10-10T10:00:00Z,PT60M,25.1,171,0.0,13.5,140,795,590,730,26.5,48.6,0.0,988.0,47,1.7,42,0.1
2021-10-10T12:00:00Z,2021-10-10T11:00:00Z,PT60M,24.9,150,0.0,13.7,136,773,536,672,26.7,49.9,0.0,987.7,42,1.9,46,0.1
2021-10-10T13:00:00Z,2021-10-10T12:00:00Z,PT60M,24.4,134,6.2,14.0,192,555,327,519,26.5,52.3,0.0,987.5,50,2.3,54,0.1
2021-10-10T14:00:00Z,2021-10-10T13:00:00Z,PT60M,24.1,120,0.0,14.3,110,625,281,391,26.0,54.4,0.0,987.2,70,2.3,63,0.1
2021-10-10T15:00:00Z,2021-10-10T14:00:00Z,PT60M,23.7,110,0.0,14.5,78,439,121,200,25.6,56.4,0.0,987.1,86,2.3,75,0.1
2021-10-10T16:00:00Z,2021-10-10T15:00:00Z,PT60M,22.8,100,0.0,14.9,23,103,13,36,25.7,61.3,0.0,987.2,78,1.9,86,0.1
2021-10-10T17:00:00Z,2021-10-10T16:00:00Z,PT60M,21.6,92,0.0,15.4,0,0,0,0,25.9,67.9,0.0,987.6,67,1.7,99,0.1
2021-10-10T18:00:00Z,2021-10-10T17:00:00Z,PT60M,21.3,83,0.0,15.3,0,0,0,0,25.4,68.6,0.0,987.7,98,1.6,111,0.1
2021-10-10T19:00:00Z,2021-10-10T18:00:00Z,PT60M,21.3,73,0.0,14.6,0,0,0,0,24.5,65.6,0.0,987.6,122,1.7,123,0.1
2021-10-10T20:00:00Z,2021-10-10T19:00:00Z,PT60M,21.3,60,0.0,13.9,0,0,0,0,23.9,62.7,0.0,987.5,128,1.9,134,0.1
2021-10-10T21:00:00Z,2021-10-10T20:00:00Z,PT60M,21.2,42,0.0,12.9,0,0,0,0,23.2,59.0,0.0,987.5,142,2.1,143,0.1
2021-10-10T22:00:00Z,2021-10-10T21:00:00Z,PT60M,21.2,18,0.0,12.0,0,0,0,0,22.8,55.9,0.0,987.4,155,2.1,150,0.1
2021-10-10T23:00:00Z,2021-10-10T22:00:00Z,PT60M,21.0,-12,0.0,11.4,0,0,0,0,22.6,54.2,0.0,987.3,166,2.1,150,0.1
2021-10-11T00:00:00Z,2021-10-10T23:00:00Z,PT60M,20.9,-38,0.0,11.0,0,0,0,0,22.1,53.0,0.0,986.9,180,2.8,145,0.1
2021-10-11T01:00:00Z,2021-10-11T00:00:00Z,PT60M,20.7,-57,0.0,11.2,0,0,0,0,21.8,54.4,0.0,986.4,190,3.6,136,0.1
2021-10-11T02:00:00Z,2021-10-11T01:00:00Z,PT60M,20.5,-71,1.5,11.8,0,0,0,0,21.8,57.7,0.0,986.0,199,3.8,125,0.1
2021-10-11T03:00:00Z,2021-10-11T02:00:00Z,PT60M,20.3,-81,1.2,12.3,0,0,0,0,22.2,60.2,0.0,986.1,210,3.6,113,0.1
2021-10-11T04:00:00Z,2021-10-11T03:00:00Z,PT60M,20.0,-90,17.3,12.4,0,0,0,0,22.6,61.5,0.0,986.2,211,3.2,101,0.1
2021-10-11T05:00:00Z,2021-10-11T04:00:00Z,PT60M,20.2,-99,10.7,12.1,14,0,0,14,22.4,59.6,0.0,986.1,200,3.1,89,0.1
2021-10-11T06:00:00Z,2021-10-11T05:00:00Z,PT60M,21.4,-108,43.1,11.6,90,0,0,90,22.3,53.8,0.0,986.2,194,3.0,77,0.1
2021-10-11T07:00:00Z,2021-10-11T06:00:00Z,PT60M,23.3,-118,51.0,11.1,167,0,0,167,22.6,46.2,0.0,986.5,192,2.7,66,0.1
2021-10-11T08:00:00Z,2021-10-11T07:00:00Z,PT60M,24.9,-131,28.6,10.9,274,172,104,378,23.0,41.3,0.0,986.6,189,2.4,56,0.1
2021-10-11T09:00:00Z,2021-10-11T08:00:00Z,PT60M,25.8,-147,45.2,11.0,335,24,15,350,23.4,39.5,0.0,986.4,191,1.7,48,0.1
2021-10-11T10:00:00Z,2021-10-11T09:00:00Z,PT60M,26.3,-167,71.5,11.4,199,0,0,199,24.3,39.3,0.0,986.1,201,0.8,43,0.1
2021-10-11T11:00:00Z,2021-10-11T10:00:00Z,PT60M,26.3,171,48.1,11.8,330,49,36,367,25.4,40.3,0.0,985.6,215,0.6,42,0.1
2021-10-11T12:00:00Z,2021-10-11T11:00:00Z,PT60M,26.1,151,59.4,12.0,260,0,0,260,26.0,41.7,0.0,985.2,202,0.3,47,0.1
2021-10-11T13:00:00Z,2021-10-11T12:00:00Z,PT60M,25.8,134,51.3,12.1,256,0,0,256,25.7,42.7,0.0,984.9,96,0.5,54,0.1
2021-10-11T14:00:00Z,2021-10-11T13:00:00Z,PT60M,25.4,121,40.4,12.3,205,30,10,215,24.4,44.1,0.0,984.6,88,0.8,64,0.1
2021-10-11T15:00:00Z,2021-10-11T14:00:00Z,PT60M,24.6,110,0.7,12.9,90,351,95,184,22.8,47.9,0.0,984.5,79,1.1,75,0.1
2021-10-11T16:00:00Z,2021-10-11T15:00:00Z,PT60M,23.2,101,21.7,13.7,22,67,9,31,22.7,54.9,0.0,984.5,83,1.4,87,0.1
2021-10-11T17:00:00Z,2021-10-11T16:00:00Z,PT60M,22.1,92,42.8,14.1,0,0,0,0,23.1,60.6,0.0,984.5,96,1.3,99,0.1
2021-10-11T18:00:00Z,2021-10-11T17:00:00Z,PT60M,21.7,83,48.2,13.8,0,0,0,0,22.8,60.7,0.0,984.6,129,0.8,111,0.1
2021-10-11T19:00:00Z,2021-10-11T18:00:00Z,PT60M,21.5,73,11.8,13.4,0,0,0,0,22.3,59.8,0.0,984.5,198,0.7,123,0.1
2021-10-11T20:00:00Z,2021-10-11T19:00:00Z,PT60M,21.2,60,0.0,13.1,0,0,0,0,22.1,60.0,0.0,984.4,228,1.1,134,0.1
2021-10-11T21:00:00Z,2021-10-11T20:00:00Z,PT60M,20.9,43,0.0,13.1,0,0,0,0,22.5,61.2,0.0,984.3,234,1.6,144,0.1
2021-10-11T22:00:00Z,2021-10-11T21:00:00Z,PT60M,20.5,18,0.0,13.5,0,0,0,0,23.1,63.9,0.0,984.0,232,1.9,150,0.1
2021-10-11T23:00:00Z,2021-10-11T22:00:00Z,PT60M,20.2,-12,0.0,14.1,0,0,0,0,23.7,67.9,0.0,983.7,234,1.9,151,0.1
2021-10-12T00:00:00Z,2021-10-11T23:00:00Z,PT60M,19.9,-39,0.0,14.5,0,0,0,0,24.2,71.4,0.0,983.4,237,1.7,145,0.1
2021-10-12T01:00:00Z,2021-10-12T00:00:00Z,PT60M,19.6,-58,18.1,14.7,0,0,0,0,24.3,73.4,0.0,983.0,233,1.5,136,0.1
2021-10-12T02:00:00Z,2021-10-12T01:00:00Z,PT60M,19.3,-71,14.7,14.8,0,0,0,0,24.3,75.1,0.0,982.5,231,1.4,125,0.1
2021-10-12T03:00:00Z,2021-10-12T02:00:00Z,PT60M,19.1,-81,53.0,14.9,0,0,0,0,24.6,76.4,0.0,982.1,233,1.5,113,0.1
2021-10-12T04:00:00Z,2021-10-12T03:00:00Z,PT60M,18.9,-90,48.6,15.0,0,0,0,0,24.9,77.8,0.0,981.7,224,1.6,101,0.1
2021-10-12T05:00:00Z,2021-10-12T04:00:00Z,PT60M,18.9,-99,20.5,15.1,10,2,0,11,25.0,78.6,0.0,981.5,215,1.8,89,0.1
2021-10-12T06:00:00Z,2021-10-12T05:00:00Z,PT60M,19.8,-108,58.6,14.9,69,7,2,71,25.3,73.6,0.0,981.5,216,2.1,77,0.1
2021-10-12T07:00:00Z,2021-10-12T06:00:00Z,PT60M,21.2,-119,60.4,14.3,119,17,6,124,25.8,64.8,0.0,981.7,221,2.4,66,0.1
2021-10-12T08:00:00Z,2021-10-12T07:00:00Z,PT60M,22.3,-131,89.6,13.4,51,0,0,51,26.3,57.4,0.0,981.4,233,2.4,56,0.1
2021-10-12T09:00:00Z,2021-10-12T08:00:00Z,PT60M,21.7,-147,89.5,13.2,67,0,0,67,27.1,58.5,0.0,981.1,236,2.7,48,0.1
2021-10-12T10:00:00Z,2021-10-12T09:00:00Z,PT60M,20.3,-167,52.3,13.3,276,88,65,340,27.2,64.3,0.0,981.1,225,3.4,43,0.1
2021-10-12T11:00:00Z,2021-10-12T10:00:00Z,PT60M,20.6,171,62.0,13.1,228,64,48,276,26.7,62.0,0.0,980.6,240,3.4,43,0.1
2021-10-12T12:00:00Z,2021-10-12T11:00:00Z,PT60M,21.4,151,45.0,12.9,321,62,42,363,26.1,58.4,0.0,980.0,257,3.8,47,0.1
2021-10-12T13:00:00Z,2021-10-12T12:00:00Z,PT60M,21.8,134,25.9,12.6,323,156,86,408,24.9,55.7,0.0,979.5,257,4.6,54,0.1
2021-10-12T14:00:00Z,2021-10-12T13:00:00Z,PT60M,21.8,121,20.9,12.3,208,227,106,314,23.1,54.7,0.0,979.4,268,5.6,64,0.1
2021-10-12T15:00:00Z,2021-10-12T14:00:00Z,PT60M,21.0,110,9.8,12.3,99,326,83,182,20.8,57.4,0.0,979.7,277,6.3,75,0.1
2021-10-12T16:00:00Z,2021-10-12T15:00:00Z,PT60M,19.9,101,18.4,12.4,19,121,15,34,19.1,62.1,0.0,980.1,281,6.0,87,0.1
2021-10-12T17:00:00Z,2021-10-12T16:00:00Z,PT60M,19.1,92,18.4,12.7,0,0,0,0,17.9,66.6,0.0,980.6,281,5.0,99,0.1
2021-10-12T18:00:00Z,2021-10-12T17:00:00Z,PT60M,18.6,83,35.3,12.8,0,0,0,0,17.1,68.9,0.0,981.1,270,4.3,111,0.1
2021-10-12T19:00:00Z,2021-10-12T18:00:00Z,PT60M,18.1,73,0.3,12.6,0,0,0,0,16.8,70.2,0.0,981.5,262,4.0,123,0.1
2021-10-12T20:00:00Z,2021-10-12T19:00:00Z,PT60M,17.8,61,0.0,12.2,0,0,0,0,16.5,69.5,0.0,981.7,259,3.8,134,0.1
2021-10-12T21:00:00Z,2021-10-12T20:00:00Z,PT60M,17.7,43,1.8,11.8,0,0,0,0,16.3,68.4,0.0,981.9,256,3.4,144,0.1
2021-10-12T22:00:00Z,2021-10-12T21:00:00Z,PT60M,17.5,18,0.1,11.4,0,0,0,0,16.4,67.7,0.0,982.0,253,2.8,150,0.1
2021-10-12T23:00:00Z,2021-10-12T22:00:00Z,PT60M,17.3,-13,0.0,11.2,0,0,0,0,16.7,67.6,0.0,982.0,244,2.5,151,0.1
2021-10-13T00:00:00Z,2021-10-12T23:00:00Z,PT60M,17.2,-39,6.0,11.2,0,0,0,0,17.1,67.7,0.0,981.9,237,2.6,146,0.1
2021-10-13T01:00:00Z,2021-10-13T00:00:00Z,PT60M,17.2,-58,15.8,11.1,0,0,0,0,17.8,67.3,0.0,981.8,238,2.8,136,0.1
2021-10-13T02:00:00Z,2021-10-13T01:00:00Z,PT60M,17.2,-71,0.0,10.8,0,0,0,0,18.1,66.1,0.0,981.7,235,3.0,125,0.1
2021-10-13T03:00:00Z,2021-10-13T02:00:00Z,PT60M,17.1,-82,17.7,10.5,0,0,0,0,18.0,65.0,0.0,981.8,229,2.9,113,0.1
2021-10-13T04:00:00Z,2021-10-13T03:00:00Z,PT60M,16.9,-91,1.3,10.1,0,0,0,0,17.8,64.2,0.0,982.0,222,2.7,101,0.1
2021-10-13T05:00:00Z,2021-10-13T04:00:00Z,PT60M,17.0,-99,19.8,9.8,15,5,1,15,17.8,62.7,0.0,982.2,217,2.6,89,0.1
2021-10-13T06:00:00Z,2021-10-13T05:00:00Z,PT60M,18.1,-109,36.4,9.8,91,53,11,102,17.9,58.4,0.0,982.7,214,2.3,77,0.1
2021-10-13T07:00:00Z,2021-10-13T06:00:00Z,PT60M,19.5,-119,47.1,9.7,178,58,27,205,18.3,53.4,0.0,983.3,209,1.9,66,0.1
2021-10-13T08:00:00Z,2021-10-13T07:00:00Z,PT60M,20.4,-132,26.6,9.7,311,157,88,399,18.7,50.0,0.0,983.7,207,1.6,56,0.1
2021-10-13T09:00:00Z,2021-10-13T08:00:00Z,PT60M,21.2,-148,12.5,9.9,234,531,352,586,19.4,48.2,0.0,983.8,211,1.1,48,0.1
2021-10-13T10:00:00Z,2021-10-13T09:00:00Z,PT60M,21.8,-167,12.2,10.6,259,532,387,647,20.7,49.0,0.0,983.6,257,0.5,44,0.1
2021-10-13T11:00:00Z,2021-10-13T10:00:00Z,PT60M,21.8,171,27.5,11.6,363,234,172,535,22.5,52.2,0.0,983.3,321,1.3,43,0.1
2021-10-13T12:00:00Z,2021-10-13T11:00:00Z,PT60M,21.5,151,25.7,12.0,370,192,128,497,23.4,54.7,0.0,983.1,330,2.2,47,0.1
2021-10-13T13:00:00Z,2021-10-13T12:00:00Z,PT60M,20.9,134,13.6,12.1,258,363,209,467,23.5,57.1,0.0,983.2,338,2.6,55,0.1
2021-10-13T14:00:00Z,2021-10-13T13:00:00Z,PT60M,20.4,121,7.1,12.5,155,439,195,350,23.6,60.7,0.0,983.4,346,2.6,64,0.1
2021-10-13T15:00:00Z,2021-10-13T14:00:00Z,PT60M,20.0,110,26.9,12.7,86,190,59,145,23.4,63.1,0.0,983.6,350,1.9,75,0.1
2021-10-13T16:00:00Z,2021-10-13T15:00:00Z,PT60M,19.4,101,36.3,12.9,17,0,0,17,23.3,66.0,0.0,983.9,345,1.2,87,0.1
2021-10-13T17:00:00Z,2021-10-13T16:00:00Z,PT60M,18.9,92,40.8,13.0,0,0,0,0,23.1,68.6,0.0,984.2,341,0.5,99,0.1
2021-10-13T18:00:00Z,2021-10-13T17:00:00Z,PT60M,18.7,84,37.4,12.9,0,0,0,0,22.7,69.4,0.0,984.6,155,0.4,112,0.1
2021-10-13T19:00:00Z,2021-10-13T18:00:00Z,PT60M,18.4,74,16.4,12.9,0,0,0,0,22.0,70.2,0.0,984.9,158,1.3,124,0.1
2021-10-13T20:00:00Z,2021-10-13T19:00:00Z,PT60M,18.2,61,36.4,12.9,0,0,0,0,21.4,71.3,0.0,985.1,163,1.8,135,0.1
2021-10-13T21:00:00Z,2021-10-13T20:00:00Z,PT60M,17.9,43,23.1,12.9,0,0,0,0,21.6,72.7,0.0,985.2,170,2.2,144,0.1
2021-10-13T22:00:00Z,2021-10-13T21:00:00Z,PT60M,17.7,18,58.2,12.9,0,0,0,0,22.3,73.5,0.0,985.0,171,2.2,151,0.1
2021-10-13T23:00:00Z,2021-10-13T22:00:00Z,PT60M,17.7,-13,76.6,12.8,0,0,0,0,23.3,72.9,0.0,984.8,167,2.2,151,0.1
2021-10-14T00:00:00Z,2021-10-13T23:00:00Z,PT60M,17.7,-40,76.5,12.7,0,0,0,0,24.1,72.2,0.0,984.4,165,2.3,146,0.09
2021-10-14T01:00:00Z,2021-10-14T00:00:00Z,PT60M,17.6,-59,64.7,12.7,0,0,0,0,24.0,72.6,0.0,984.0,165,2.6,137,0.09
2021-10-14T02:00:00Z,2021-10-14T01:00:00Z,PT60M,17.6,-72,39.9,12.9,0,0,0,0,23.6,74.0,0.0,983.7,168,3.1,125,0.09
2021-10-14T03:00:00Z,2021-10-14T02:00:00Z,PT60M,17.6,-82,1.0,13.2,0,0,0,0,24.5,75.5,0.0,983.7,171,3.4,114,0.09
2021-10-14T04:00:00Z,2021-10-14T03:00:00Z,PT60M,17.6,-91,0.0,13.5,0,0,0,0,27.1,76.8,0.0,983.7,172,3.8,101,0.09
2021-10-14T05:00:00Z,2021-10-14T04:00:00Z,PT60M,17.9,-100,11.7,13.8,13,5,0,13,28.9,77.0,0.0,983.7,177,4.2,89,0.09
2021-10-14T06:00:00Z,2021-10-14T05:00:00Z,PT60M,18.9,-109,66.6,14.0,40,0,0,40,29.4,73.1,0.0,984.1,184,4.9,77,0.09
2021-10-14T07:00:00Z,2021-10-14T06:00:00Z,PT60M,20.1,-119,73.7,14.1,98,0,0,98,29.9,68.2,0.0,984.4,187,5.8,66,0.09
2021-10-14T08:00:00Z,2021-10-14T07:00:00Z,PT60M,21.1,-132,92.2,14.0,40,0,0,40,30.3,64.1,0.0,984.5,187,6.3,56,0.09
2021-10-14T09:00:00Z,2021-10-14T08:00:00Z,PT60M,22.1,-148,95.0,13.7,32,0,0,32,29.7,59.1,0.0,984.5,186,6.6,49,0.09
2021-10-14T10:00:00Z,2021-10-14T09:00:00Z,PT60M,22.9,-168,94.2,13.4,41,0,0,41,28.5,55.0,0.0,984.3,183,7.1,44,0.09
2021-10-14T11:00:00Z,2021-10-14T10:00:00Z,PT60M,23.3,171,93.6,13.1,46,0,0,46,27.1,52.9,0.0,983.8,183,7.5,44,0.09
2021-10-14T12:00:00Z,2021-10-14T11:00:00Z,PT60M,23.2,151,63.7,13.0,201,45,28,230,25.6,52.6,0.0,983.3,185,7.7,48,0.09
2021-10-14T13:00:00Z,2021-10-14T12:00:00Z,PT60M,22.9,134,21.5,13.0,306,197,115,420,24.2,53.5,0.0,983.1,187,7.6,55,0.09
2021-10-14T14:00:00Z,2021-10-14T13:00:00Z,PT60M,22.5,121,53.6,13.1,109,171,80,190,23.6,55.4,0.0,983.0,185,7.2,65,0.09
2021-10-14T15:00:00Z,2021-10-14T14:00:00Z,PT60M,21.9,111,55.9,13.6,58,28,5,63,23.5,59.4,0.0,982.9,181,6.9,76,0.09
2021-10-14T16:00:00Z,2021-10-14T15:00:00Z,PT60M,20.9,101,45.1,14.3,14,1,0,14,23.4,66.1,0.0,982.9,180,6.4,87,0.09
2021-10-14T17:00:00Z,2021-10-14T16:00:00Z,PT60M,20.0,93,37.6,14.9,0,0,0,0,23.0,72.4,0.0,983.0,183,5.9,100,0.09
2021-10-14T18:00:00Z,2021-10-14T17:00:00Z,PT60M,19.5,84,14.9,15.0,0,0,0,0,22.8,75.5,0.0,983.1,186,5.4,112,0.09
2021-10-14T19:00:00Z,2021-10-14T18:00:00Z,PT60M,19.2,74,0.0,15.1,0,0,0,0,23.1,77.2,0.0,983.1,185,5.1,124,0.09
2021-10-14T20:00:00Z,2021-10-14T19:00:00Z,PT60M,19.2,61,0.0,15.4,0,0,0,0,23.7,78.7,0.0,983.0,182,5.1,135,0.09
2021-10-14T21:00:00Z,2021-10-14T20:00:00Z,PT60M,19.2,43,0.0,15.7,0,0,0,0,23.9,80.0,0.0,982.6,176,5.2,145,0.09
2021-10-14T22:00:00Z,2021-10-14T21:00:00Z,PT60M,19.2,18,22.1,16.0,0,0,0,0,24.2,81.5,0.0,982.0,171,5.5,151,0.09
2021-10-14T23:00:00Z,2021-10-14T22:00:00Z,PT60M,19.3,-13,18.7,16.3,0,0,0,0,25.4,82.6,0.0,981.6,169,5.7,152,0.09
2021-10-15T00:00:00Z,2021-10-14T23:00:00Z,PT60M,19.7,-40,75.6,16.5,0,0,0,0,26.3,81.9,0.0,981.1,168,5.8,146,0.1
2021-10-15T01:00:00Z,2021-10-15T00:00:00Z,PT60M,19.8,-59,97.0,16.4,0,0,0,0,28.2,80.5,0.0,980.4,177,4.7,137,0.1
2021-10-15T02:00:00Z,2021-10-15T01:00:00Z,PT60M,19.6,-72,97.0,16.2,0,0,0,0,32.8,80.7,0.0,980.2,210,4.7,126,0.1
2021-10-15T03:00:00Z,2021-10-15T02:00:00Z,PT60M,19.1,-83,96.8,15.5,0,0,0,0,32.9,80.0,0.0,980.6,205,4.8,114,0.1
2021-10-15T04:00:00Z,2021-10-15T03:00:00Z,PT60M,18.5,-92,86.3,14.3,0,0,0,0,28.7,76.6,0.0,980.5,166,4.8,102,0.1
2021-10-15T05:00:00Z,2021-10-15T04:00:00Z,PT60M,18.5,-100,76.8,13.7,6,0,0,6,26.0,73.5,0.0,979.9,154,5.5,89,0.1
2021-10-15T06:00:00Z,2021-10-15T05:00:00Z,PT60M,19.3,-109,26.8,13.8,93,0,0,93,24.4,70.4,0.0,979.9,159,5.1,78,0.1
2021-10-15T07:00:00Z,2021-10-15T06:00:00Z,PT60M,20.5,-120,12.8,14.0,196,158,70,266,23.7,66.1,0.0,980.4,176,4.9,67,0.1
2021-10-15T08:00:00Z,2021-10-15T07:00:00Z,PT60M,21.6,-132,3.5,14.1,206,454,253,458,22.9,62.4,0.0,980.8,191,5.7,57,0.1
2021-10-15T09:00:00Z,2021-10-15T08:00:00Z,PT60M,22.2,-148,0.0,14.0,192,630,415,607,22.0,59.6,0.0,981.0,198,6.6,49,0.1
2021-10-15T10:00:00Z,2021-10-15T09:00:00Z,PT60M,22.4,-168,0.0,14.0,179,711,509,688,21.6,58.8,0.0,981.1,201,6.9,44,0.1
